904.1521537288784,867.0013547814322,903.8699408576554,867.6397799865996
551.2900578757224,254.85454390291181,551.5610338379701,254.51408086928052
541.2581375008813,534.9125979091681,541.8605018074978,534.4095491906905
922.9725109304649,330.83746230772397,923.9337734276224,330.25797832247406
927.0256700393479,197.32457985184863,923.330307829791,197.7531368283612
923.8704587374584,280.5406374306054,921.6023822574335,280.53235563325256
539.2249310868929,626.9212822367535,539.2538328999325,626.5382679489267
553.2632176555043,251.1460837353186,554.4070248246563,250.79862197269486
924.7004582264411,248.89282716812667,927.5071810619238,249.57547948358433
910.5967225846869,638.2663234009134,911.8825664024839,638.2637753257393
899.032044010821,950.3987546749638,895.7882857599883,950.4451679246484
916.8702656359646,445.8300140067365,919.1627380264149,445.66144143013383
895.8992917708792,449.0609627741829,898.0922450072735,449.00897486668725
916.8702656359646,445.8300140067365,919.1627380264149,445.66144143013383
915.9928055442333,457.4378935005891,918.1511591143992,457.30758425040483
915.9928055442333,457.4378935005891,918.1511591143992,457.30758425040483
902.97755871199,262.2937166313546,903.6611681292663,262.181786583914
899.2021321810535,372.72304667206987,901.1982716792828,373.89675798811754
896.9916618830275,440.45936936661525,899.3526026519249,439.90553457995475
898.3472788492389,403.6793272803485,895.8160731889261,403.3455633511203
898.3472788492389,403.6793272803485,895.8160731889261,403.3455633511203
541.5178532385725,642.2721969006984,541.9656341908313,642.1797354913199
541.5178532385725,642.2721969006984,541.9656341908313,642.1797354913199
929.8207781133474,70.22698900158098,930.8137061114911,70.34705664056162
929.8207781133474,70.22698900158098,930.8137061114911,70.34705664056162
889.2847274846087,666.9493458142609,888.252017993894,667.3150160093387
897.3894479848989,973.3895291615568,898.0196678126101,972.9017501445423
918.1614871616673,377.7555644683246,919.0675393692646,378.24215343116526
893.7948158389004,1053.9204576648935,891.3054952390559,1054.5252574058734
539.9047792086217,722.0967942123447,540.0985134925265,721.9643450715766
546.1146128219578,557.0257943098862,545.889803439445,556.4609125471401
891.2516679576814,628.6403924794447,891.6604776830048,628.3499321099328
897.2618974869919,944.5977071531761,891.6604382275659,944.6194469743803
876.2459476064053,1051.5190389542627,873.3141952010355,1052.2259576958486
553.2107978833113,363.4310034215475,554.0536316352275,362.72863538130366
553.2107978833113,363.4310034215475,554.0536316352275,362.72863538130366
914.1196512270825,464.2126733240862,915.4338080921295,464.02639900211307
887.6451507160482,735.2279289318908,890.2041298491712,735.611910930445
914.1196512270825,464.2126733240862,915.4338080921295,464.02639900211307
897.2233248709341,482.231951353354,893.864926429244,482.02590255027707
548.2647615377036,517.3529301911296,549.4949403809883,517.0154643236226
559.1675454729665,237.901641320176,560.0359038782284,237.9891870913063
883.6307897309822,873.3473092470107,882.6860309948416,872.7242817115905
544.9085495276225,636.654062784062,546.4073484105872,636.600821754498
892.6645373619577,1064.0712268763223,888.5621586121097,1064.0174159955243
907.3141029744537,646.32429724699,906.8691009018539,645.947652852629
552.5991819002134,431.4863286511527,553.2714861886416,431.6872333041977
907.3141029744537,646.32429724699,906.8691009018539,645.947652852629
924.7716379164667,151.92304636496226,926.6869188047599,152.66255249784803
885.1215417868385,853.4981760810646,886.7870176476107,853.916147221506
900.543029836228,828.4289251048797,901.6080505907548,828.1147411842765
542.9098118219387,742.0377474406023,543.178057956563,741.931157652226
917.3413511239049,355.59231195249987,919.8943175442535,355.9734094276268
899.267798879406,463.1442665308645,900.6344835134138,462.97039764341116
