347.35943029499475,537.8147763604218,348.1402741432645,538.1835533100351
347.61302280570635,534.8415109111564,348.65291260745823,534.9823845036689
350.28820398778095,435.02861371844773,350.02103105981996,434.99502047155295
808.8865223980241,356.1672578197481,810.1915010233957,356.18377757733225
802.3669912802529,665.3586205960349,803.4938347168904,665.6376284046635
802.3669912802529,665.3586205960349,803.4938347168904,665.6376284046635
810.3615319835841,266.92541882409074,808.5819918647144,267.34095104981054
619.4919527216074,1049.6972090586166,618.760009615948,1050.2396499577092
354.82859209349107,349.8136121839425,354.58717031344685,349.42623274110923
797.7088712324606,856.3361062465979,794.641544089626,856.3128333707203
626.4927652475432,739.1651802371695,628.2666703835138,739.6219023400145
359.92577865196233,155.51381589806024,359.9185805752323,154.95880460497324
626.4927652475432,739.1651802371695,628.2666703835138,739.6219023400145
634.9944442640303,350.4340818067575,636.6015171993901,350.14904606155534
339.0400696227794,1043.3099947861278,337.2901167816897,1042.9017489786445
351.68321796122626,527.1039435157152,353.69183545462676,527.7412731724322
349.5740213719872,615.9589438113475,350.60946996497097,616.2080669844393
800.2249553011096,720.0899130335765,800.4663993585315,719.0002975967028
812.101401722239,80.24604509950369,809.2903248160961,79.7462086366978
806.5064648229264,342.5645911359034,809.182833334243,342.9101148040751
810.3187732054483,140.34154584414483,808.7298156545024,139.80756880950122
810.3187732054483,140.34154584414483,808.7298156545024,139.80756880950122
357.87727864028346,322.3767631424567,359.3258429985401,321.92783959045806
627.1719123497402,752.8321415358884,629.0579342536039,752.9297835502731
621.4608462859454,1017.5964842155666,619.2031487243287,1017.3489095699134
350.4211265484956,648.6176551162978,349.59609327568296,648.8412435221817
344.1941679006751,923.7176465546939,342.69595816450845,924.23405481333
354.59527798015796,526.6643953645033,356.6268336042976,527.20395871724
342.9319214987909,1015.6231051078595,344.022516343232,1015.9164170718471
342.9319214987909,1015.6231051078595,344.022516343232,1015.9164170718471
356.6617907082025,444.80607325083065,356.5384009321056,444.7292860337193
809.1450978597547,150.60768934573235,808.321518314434,150.3981065057204
637.2405768915847,359.3193663902051,637.1696379613661,359.42364276399695
642.2635148746114,131.06977907566588,641.4335194549426,130.61099628751074
355.76373596983564,551.5383158286253,354.5248774033797,551.4513686088073
806.7706175977282,240.85457185852138,807.8208767611296,240.84849542291107
633.9499476529402,515.633821942709,636.192758762587,515.7479045982783
633.9499476529402,515.633821942709,636.192758762587,515.7479045982783
359.27492606783,425.37431118471994,360.49708120666907,425.26863753007535
801.71235688576,455.73439742775304,802.1912157468813,456.3436773700999
642.2977277755715,140.51681757788322,642.2362617586497,140.2096052061296
357.4426191446624,522.2145328408715,358.92931575890594,522.3075086019646
352.4198664740497,747.0314760708854,348.5356273602869,746.9897642528964
788.4278016288039,1058.2534419877827,788.1619589510278,1057.8506998701896
632.0283451350189,624.4216570451744,634.2799179104252,624.6902626064796
353.5818005509009,712.0616748656372,354.5825928887675,712.5936167903396
622.749736608029,1063.6424686744865,620.9475482620035,1063.5507278210796
624.9742061834045,964.1603623826575,625.55815273285,964.1568367753767
637.2076923942582,455.9859037871971,636.5510677393943,455.8613900772436
366.43245116354757,228.13407713346916,367.39337081963447,227.919156130358
641.7015991965218,258.3143525676569,641.5185962683146,258.63160835112535
